Mobile,Message,Sender,Campaign name,Location,Provider,Send Time,Delivered Time,Status,Click Status,Click DateTime,Browser,Platform,IP Address,Click Count
9711010099,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,UNINOR,19-11-2022 09:28,19-11-2022 09:28,,,,,,,
9711010100,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HARYANA  ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,64.233.172.71,1
9711010101,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HARYANA  ,TATA DOCOMO,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010102,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, TAMILNADU  ,VODAFONE,19-11-2022 09:28,19-11-2022 09:28,Failed,,,,,,
9711010103,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,74.125.214.9,1
9711010104,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010105,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,,,,,,,
9711010106,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:47,Chrome,Linux,66.249.88.141,1
9711010107,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010108,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, TAMILNADU  ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Failed,,,,,,
9711010109,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MUMBAI   ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,66.249.93.226,3
9711010110,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, PUNJAB  ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010111,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KARNATAKA ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,,,,,,,
9711010112,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,66.249.93.226,2
9711010113,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, PUNJAB  ,IDEA,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010114,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,RELIANCE,19-11-2022 09:28,19-11-2022 09:28,Failed,,,,,,
9711010115,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, GUJARAT  ,ETISALAT,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,66.249.93.232,1
9711010116,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,AIRTEL,19-11-2022 09:28,19-11-2022 23:28,Delivered,No,,,,,
9711010117,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,,,,,,,
9711010118,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ANDHRA PRADESH ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,64.233.172.73,1
9711010119,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, PUNJAB  ,VIDEOCON TELECOM,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010120,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ASSAM ,AIRCEL,19-11-2022 09:28,19-11-2022 22:28,Failed,,,,,,
9711010121,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 22:28,Chrome,Linux,74.125.214.7,1
9711010122,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010123,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,,,,,,,
9711010124,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KARNATAKA ,VODAFONE,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,66.249.93.229,3
9711010125,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, GUJARAT  ,TATA DOCOMO,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010126,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,RELIANCE,19-11-2022 09:28,19-11-2022 09:28,Failed,,,,,,
9711010127,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, PUNJAB  ,VODAFONE,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,64.233.172.69,2
9711010128,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KOLKATA   ,VODAFONE,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010129,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,VODAFONE,19-11-2022 09:28,19-11-2022 09:28,,,,,,,
9711010130,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, DELHI,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,74.125.214.9,1
9711010131,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, JAMMU & KASHMIR ,STEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010132,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,Failed,,,,,,
9711010133,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,66.249.83.105,1
9711010134,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 22:28,Delivered,No,,,,,
9711010135,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,,,,,,,
9711010136,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,74.125.214.5,2
9711010137,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, NORTH EAST  ,STEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010138,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:49,Failed,,,,,,
9711010139,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, DELHI,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,66.249.93.226,1
9711010140,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,VODAFONE,19-11-2022 09:28,20-11-2022 02:38,Delivered,No,,,,,
9711010141,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,VODAFONE,19-11-2022 09:28,19-11-2022 09:28,,,,,,,
9711010142,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, DELHI,AIRCEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,66.249.93.226,1
9711010143,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MADHYA PRADESH & CHHATISGARH ,TATA DOCOMO,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010144,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, WEST BENGAL  ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Failed,,,,,,
9711010145,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, BIHAR & JHARKHAND ,RELIANCE,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,20-11-2022 02:31,Chrome,Linux,66.249.93.229,2
9711010146,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010147,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, GUJARAT  ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,,,,,,,
9711010148,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HARYANA  ,TATA DOCOMO,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,74.125.214.5,1
9711010149,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, KOLKATA   ,UNINOR,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010150,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,Failed,,,,,,
9711010151,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,74.125.214.7,1
9711010152,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010153,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,,,,,,,
9711010154,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 22:28,Chrome,Linux,64.233.172.73,1
9711010155,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,IDEA,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010156,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ASSAM ,VODAFONE,19-11-2022 09:28,19-11-2022 09:28,Failed,,,,,,
9711010157,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, RAJASTHAN ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,66.249.93.229,1
9711010158,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010159,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,,,,,,,
9711010160,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, TAMILNADU  ,RELIANCE,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,66.102.9.228,1
9711010161,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010162,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,Failed,,,,,,
9711010163,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,IDEA,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,64.233.172.73,2
9711010164,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HIMACHAL PRADESH ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010165,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HIMACHAL PRADESH ,AIRTEL,19-11-2022 09:28,19-11-2022 22:28,,,,,,,
9711010166,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,66.102.9.232,1
9711010167,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010168,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, ASSAM ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Failed,,,,,,
9711010169,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,BSNL,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,64.233.172.71,1
9711010170,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, RAJASTHAN ,VODAFONE,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010171,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HIMACHAL PRADESH ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,,,,,,,
9711010172,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, PUNJAB  ,VODAFONE,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,74.125.214.7,1
9711010173,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, PUNJAB  ,VIDEOCON TELECOM,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010174,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,Failed,,,,,,
9711010175,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,20-11-2022 02:28,Chrome,Linux,74.125.214.7,2
9711010176,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,TATA DOCOMO,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010177,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (E) ,TATA DOCOMO,19-11-2022 09:28,19-11-2022 09:28,,,,,,,
9711010178,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, GUJARAT  ,TATA DOCOMO,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,66.249.83.101,1
9711010179,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, null,null,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010180,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, UTTAR PRADESH (W) & UTTARAKHAND  ,IDEA,19-11-2022 09:28,19-11-2022 09:28,Failed,,,,,,
9711010181,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, MUMBAI   ,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,Yes,19-11-2022 21:28,Chrome,Linux,66.249.88.141,1
9711010182,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, DELHI,AIRTEL,19-11-2022 09:28,19-11-2022 09:28,Delivered,No,,,,,
9711010183,"Diversify your Portfolio with BTC, ETH and more! Invest with CoinDCX & get Rs. 250 Amazon Voucher *. Download App: https://mtalkz.com/",MTAMOI,APP2, HARYANA  ,RELIANCE,19-11-2022 09:28,19-11-2022 22:28,,,,,,,
